player_id,name,club,fm_id,status,role,fantacalcio_pid,face_file,source
d9d6a581-9d4a-42ea-b8ca-d3af70d713c4,CONCEICAO,JUV,83261140,verified,C,6884,face_83261140.png,historical_mapping
dc0b2967-b9ee-4008-873a-a7d0421f1c38,GONZALEZ,JUV,14181375,verified,A,,face_14181375.png,historical_mapping
87c5f5ab-3205-458b-8941-496622c862fd,KALULU,JUV,49045184,verified,D,4976,face_49045184.png,historical_mapping
6e8db8ba-6524-4da1-9cbe-fecd003493d6,KELLY,JUV,29158244,verified,D,6766,face_29158244.png,historical_mapping
8e0aa3fb-bf86-42fd-bffd-07d7512b382b,KOLO MUANI,JUV,48043873,verified,A,5951,face_48043873.png,historical_mapping
f6027e20-e044-40bb-b33f-2704fac98c0d,LOCATELLI,JUV,43167354,verified,C,827,face_43167354.png,historical_mapping
25a696fb-1f12-452b-b101-241c704f282a,LUCUMÌ,JUV,76042952,verified,D,6042,face_76042952.png,historical_mapping
be2f01da-c302-4625-b9bd-08a929ae07f8,LUIZ,JUV,19302456,verified,C,,face_19302456.png,historical_mapping
16994ed2-927a-4c46-83c3-ddeca35a7671,MCKENNIE,JUV,72048035,verified,C,4973,face_72048035.png,historical_mapping
f6405fd8-494a-456c-be7a-124566eda398,SARR,JUV,,needs_review,C,,,historical_mapping
10265f62-80d4-48ce-950d-a0037ea07259,VICARIO,JUV,43155241,verified,P,4964,face_43155241.png,historical_mapping
39cf37f0-691e-484b-9a33-a19bc26af1df,WOLTEMADE,JUV,91187791,verified,A,6752,face_91187791.png,historical_mapping
d94dc927-054c-4cb6-ac73-6b17b5118088,CANCELLIERI,LAZ,43424754,verified,C,5500,face_43424754.png,historical_mapping
48873446-46da-4696-bf5b-3e7cb25f2b73,DOEKHI,LAZ,37051440,verified,D,6320,face_37051440.png,historical_mapping
525cce3f-9a4e-41dd-b15e-116e2be78729,FRATTESI,LAZ,43272557,verified,C,2848,face_43272557.png,historical_mapping
a978d4cc-9dee-45fe-805c-2c034284fbc5,GUDMUNDSSON,LAZ,37050603,verified,C,5800,face_37050603.png,historical_mapping
b16e6a6d-f4a7-4ec9-967a-440d06809201,ISAKSEN,LAZ,27129146,verified,C,6398,face_27129146.png,historical_mapping
437982c3-f037-48e9-a036-2a6e61478ebf,LEITE,LAZ,83111536,verified,D,6319,face_83111536.png,historical_mapping
46bca85a-445f-4ac1-955c-e6a7bf2cab8e,MANDAS,LAZ,36137769,verified,P,6482,face_36137769.png,historical_mapping
2919f95e-2fc9-43e3-942a-86d24c232246,MARUSIC,LAZ,62095383,verified,D,2188,face_62095383.png,historical_mapping
477cfcc3-6321-4051-87cd-4897ac1c4f16,MUSSOLINI,LAZ,2000050573,verified,D,,face_2000050573.png,historical_mapping
fbbb7506-be9e-45c7-83b8-120c1803a738,NUNO TAVARES,LAZ,83169864,verified,D,,face_83169864.png,historical_mapping
4eac7e79-d9d5-4977-9023-83626434be51,PEDRAZA,LAZ,67212046,verified,D,4817,face_67212046.png,historical_mapping
44edf49b-164c-4e68-8c0d-f1c8b9fc09b5,PINAMONTI,LAZ,43252773,verified,A,2038,face_43252773.png,historical_mapping
0157a61e-327d-429c-a831-144ec0d4bcf8,PROVSTGAARD,LAZ,27157970,verified,D,7012,face_27157970.png,historical_mapping
b332901c-2f75-4ea8-bc0e-86909dabe315,ROVELLA,LAZ,43372892,verified,C,4459,face_43372892.png,historical_mapping
38121ae0-2355-4f79-a6d6-70ebf86d1083,SUTALO,LAZ,24058106,verified,D,7580,face_24058106.png,historical_mapping
876480d2-7336-4e1d-bc10-c712af8a8d09,TAYLOR,LAZ,37073317,verified,C,7314,face_37073317.png,historical_mapping
57817d55-9925-4c35-a739-d6bb9bcc3b57,ZACCAGNI,LAZ,43125343,verified,C,632,face_43125343.png,historical_mapping
