player_id,name,club,fm_id,face_file,status,role,fantacalcio_pid
e247d70d-1eba-4248-9688-e024003da534,MANCINI,ROM,43093502,face_43093502.png,verified,D,2296
d9be8ad0-bc98-4803-9a79-7c0416cc1df1,MOLINA,ROM,14129337,face_14129337.png,verified,D,4998
303293ba-e9dd-4997-836c-72a9aad48c8f,MORA,ROM,2000265865,face_2000265865.png,verified,C,7556
3fbb8fcd-98cc-442d-b921-fb4e8571d5d5,N'DICKA,ROM,48032198,face_48032198.png,verified,D,4317
38d160ba-84e9-45e5-a564-decda832fd9f,SOULÈ,ROM,14222108,face_14222108.png,verified,A,5734
ae179eff-0dae-4b65-9c17-f4e97a3c5a94,SVILAR,ROM,18087914,face_18087914.png,verified,P,5841
e706aab8-3a8c-4cf7-beca-29cb753f5776,WESLEY,ROM,2000083915,face_2000083915.png,verified,D,7181
6f8b80f9-2438-49df-ba16-025d38ad4ba3,ADZIC,SAS,2000241044,face_2000241044.png,verified,C,6677
f068ae1b-a9a5-4a51-a87f-e908968f1aa4,BAKOLA,SAS,2000398626,face_2000398626.png,verified,C,7036
2fb64762-24e7-4d7e-9bed-28f24e333de8,BERARDI,SAS,43094553,face_43094553.png,verified,A,531
80d36f7e-4705-481f-850d-c5c06a091725,BOWIE,SAS,61095510,face_61095510.png,verified,A,7347
38f5c722-22f0-4dde-b984-e1732577e9b8,CALETA-CAR,SAS,,,needs_review,D,4147
b3c580d4-9e15-462f-a144-b2aa27a16221,DOIG,SAS,61093823,face_61093823.png,verified,D,5851
501f11e8-013e-42d5-9b7b-b1600f0558bd,ESPOSITO,SAS,43425069,face_43425069.png,verified,A,4463
61b592b8-b25c-40f4-83f0-fdb92b5080f1,IDZES,SAS,37073855,face_37073855.png,verified,D,6672
be8ecf61-e371-45d3-90a0-ded7da3b60a6,LAURIENTÈ,SAS,85145172,face_85145172.png,verified,A,6060
cd7866b6-4ca9-4e6c-8665-df1582c1fd74,LEYSEN,SAS,,,needs_review,D,7564
11fedacc-34e8-45a0-9094-6ba37f7275e7,MATIC,SAS,62000307,face_62000307.png,verified,C,2528
507a1d52-430a-4176-ab58-b02a76fcd730,MURIC,SAS,28108492,face_28108492.png,verified,P,4236
bc3ff69a-ff25-4589-8604-dc6d83f4dce2,OBRADOR,SAS,2000056917,face_2000056917.png,verified,D,7329
a1c75cac-7ea9-4628-86aa-3448779d358d,THORSTVEDT,SAS,53126110,face_53126110.png,verified,C,5844
d95b9880-9e1f-4714-87a6-56e8437a27d0,VAN DER BREMPT,SAS,,,needs_review,D,6896
2337ab6f-07db-481c-8cbd-66dfecc0c168,ADAMS,TOR,90055302,face_90055302.png,verified,A,6646
87098e01-18bf-4a77-9c97-a60d51976917,BELGHALI,TOR,18116154,face_18116154.png,verified,D,7220
0fa040ad-bb29-40e9-9164-dfc9eb79f716,BRAGANCA,TOR,83111519,face_83111519.png,verified,C,7624
52bc4ab0-f5bc-4fd4-ac98-1b0becc38ffa,CACCIAMANI,TOR,2000295087,face_2000295087.png,verified,C,7060
360ec043-0df7-4124-853a-35e53b26f293,CASADEI,TOR,43500064,face_43500064.png,verified,C,5888
87d184a6-6915-4db8-a565-3c81a768c38d,COCO,TOR,67245434,face_67245434.png,verified,D,6642
d620cb8a-99d7-4d58-a49d-e9076a9d55d2,COMERT,TOR,,,needs_review,D,7526
6cffc16f-85fe-4519-a23f-67670199e830,COMUZZO,TOR,2000096278,face_2000096278.png,verified,D,6495
cc704b25-7ea5-4f29-88c2-107c906ac370,FITZ-JIM,TOR,37079089,face_37079089.png,verified,C,7535
0412cac9-ade6-4a42-aaad-56bc427a1ead,FORTINI,TOR,,,needs_review,D,7069
e94c3a34-b2fe-463d-807a-bc4ee8742948,ISMAJLI,TOR,24052869,face_24052869.png,verified,D,5010
67e6f506-55e4-452a-b990-916564f20563,MANDRAGORA,TOR,43159580,face_43159580.png,verified,C,1933
50891fc2-871d-4b77-87de-8370d820b258,PATTERSON,TOR,61083649,face_61083649.png,verified,D,5751
415f2457-59d4-475e-bd2c-e6d22c614e53,PERRI,TOR,19226197,face_19226197.png,verified,P,6534
c6414079-91e4-47f8-8b29-1aaea271326d,SIMEONE,TOR,14031138,face_14031138.png,verified,A,2061
a1225df4-224d-4609-b959-4d52fbb8728f,VLASIC,TOR,24039948,face_24039948.png,verified,C,5687
3965573a-d5b3-486f-9c58-70065a1937de,ABANKWAH,UDI,2000145982,face_2000145982.png,verified,D,6021
9dac6911-07cd-4bcf-bd0b-a9dbf427b5e6,DAVIS,UDI,28107730,face_28107730.png,verified,A,5637
4b563c91-aa9e-4139-915d-1bff739d8b81,EKKELENKAMP,UDI,37064578,face_37064578.png,verified,C,6684
a08cd5a1-5d3e-4ae1-8c67-2477e5b2ae8c,KABASELE,UDI,18023431,face_18023431.png,verified,D,4263
b6b19057-eb9a-407b-8dcf-974cc1a38312,KAMARA,UDI,85057778,face_85057778.png,verified,D,5555
b7246ab6-d065-4706-9998-c01f1b633a45,KARLSTROM,UDI,93052050,face_93052050.png,verified,C,6680
c5e3026e-bd90-4bf1-97ed-4a6deb108d0e,MILLER,UDI,,,needs_review,C,7208
bcbd8c97-74c3-4dbb-b0b4-885fc598ac0c,OKOYE,UDI,91184334,face_91184334.png,verified,P,6462
e698cfb8-eb9c-4009-9bd0-6eef2cb26aa5,PALMA,UDI,,,needs_review,D,6925
4c6c58be-f54e-4b9c-a67d-fced2b04df51,PIOTROWSKI,UDI,96088216,face_96088216.png,verified,C,7198
8a3d70ca-2250-47cb-9878-e77c4d95fc4c,SOLET,UDI,49037684,face_49037684.png,verified,D,6956
ca56748f-3ab7-44d3-b863-55ada1df4a90,VOJVODA,UDI,18086509,face_18086509.png,verified,D,4994
143f1eb3-9ad0-4b1a-ba5c-247e197e7845,ZANIOLO,UDI,43270517,face_43270517.png,verified,C,2766
093665d2-5fe8-4f55-95c7-8e2de48a51c5,AKOR ADAMS,VEN,53167062,face_53167062.png,verified,A,
8d5079ec-483e-4ae8-9738-917097549bc6,BASIC,VEN,24047067,face_24047067.png,verified,C,5674
47265d3b-2e80-40a6-8f28-177adb973c8c,BELLA-KOTCHAP,VEN,92102718,face_92102718.png,verified,D,7253
5ffaa888-6c1e-4abc-acbe-bbb4b0744537,BUSIO,VEN,72049787,face_72049787.png,verified,C,5507
3555b0c6-b1c6-4438-bc59-2c66dc296436,CORREIA,VEN,,,needs_review,D,4845
0daae328-4159-48a1-9b08-9979dd68da03,HAINAUT,VEN,2000045509,face_2000045509.png,verified,D,6821
86f4c037-db1a-4d09-9241-1d5a415ca134,HALHAL,VEN,,,needs_review,D,7538
dc16b40a-5faa-41b9-8d84-098972641f70,HAPS,VEN,37020712,face_37020712.png,verified,D,5695
e4784a0c-dd19-4ac9-90ce-df52e643e646,JUAN JESUS,VEN,19042304,face_19042304.png,verified,D,256
62c8788f-c83b-4268-9fbb-e22223ef3df1,MAZZOCCHI,VEN,43124221,face_43124221.png,verified,D,5481
3c1fa8d2-95d3-4a46-a63d-cdfa8f51c640,PEREZ,VEN,,,needs_review,C,6994
eb413831-a2f4-4924-93dd-b7ebc580758c,RRAHMANI,VEN,30045976,face_30045976.png,verified,A,7449
88ef3904-11a0-4569-adc0-53cebf47b028,SCHINGTIENNE,VEN,18116048,face_18116048.png,verified,D,6892
3a6537fa-76f5-416f-afd9-db674baac507,SOHM,VEN,84151691,face_84151691.png,verified,C,5319
7db527ca-5cf8-46ab-bcc4-0daf255a272f,STANKOVIC,VEN,43425978,face_43425978.png,verified,P,6248
42f2dd5c-7ef3-45a3-a3a3-c99a47e6a7ee,YEBOAH,VEN,91175880,face_91175880.png,verified,A,6904
